x,y,size,text,color,topicID
-627.1321,2796.2427,4.0015114,Scottish literature,#9ed5c2,015196B3
-1371.9619,2099.573,4.0686534,Linguistic anthropology,#9ed5c2,015C684C
-1295.8109,2316.5635,4.0924946,Philology,#9ed5c2,016E0512
-1772.1864,2091.962,4.0038684,Phenomenological sociology,#9ed5c2,018921E9
-1095.4287,2200.82,5.01583,Ontology,#9ed5c2,0189D6E8
-810.91895,2141.5273,4.0173236,Critical pedagogy,#9ed5c2,018C620B
-1043.2249,2623.6787,4.016521,Brazilian literature,#9ed5c2,01B04290
-1229.9724,2127.139,4.2885796,Sociolinguistics,#9ed5c2,01B32DC0
-1210.4443,2414.2166,4.0610394,Ancient philosophy,#9ed5c2,01BA80DF
-1287.4905,1947.1862,4.044758,Structural linguistics,#9ed5c2,02030BEB
-1246.0806,2349.2888,4.021566,Translation studies,#9ed5c2,021DE0C0
-1428.7297,2279.7314,4.0069946,Islamic philosophy,#9ed5c2,024CE44C
-1001.0294,2744.0037,4.0310554,Czech literature,#9ed5c2,025D2D7B
-1938.0199,1909.145,4.0022126,Social epistemology,#9ed5c2,0260C661
-1540.4559,2532.5793,4.0071212,Chinese philosophy,#9ed5c2,0264D3B5
-407.12216,2896.6338,4.001509,Jewish literature,#9ed5c2,0269A275
-1109.5977,2747.4958,4.0110844,Chinese literature,#9ed5c2,027A171F
-1121.3506,2530.8784,4.0700394,Spanish literature,#9ed5c2,027FCDCA
-1758.1586,2175.2964,4.001921,Neuroesthetics,#9ed5c2,02B5A1E4
-1100.2352,2273.9663,4.583668,Hermeneutics,#9ed5c2,0300BC5D
-1372.8778,1910.1047,4.015324,Anthropological linguistics,#9ed5c2,030E08AF
-948.33405,2048.8733,4.253218,Cooperative learning,#9ed5c2,03147438
-1072.0222,2476.9863,4.1099106,French literature,#9ed5c2,032817DA
-850.2627,2678.7754,4.0196744,Polish literature,#9ed5c2,032E5AC9
-501.92975,2532.7236,4.0019036,Liberal education,#9ed5c2,0330EE4E
-626.6476,2397.0977,4.0160354,Applied ethics,#9ed5c2,038A05C7
-1765.3551,1958.4391,4.003255,Systematic theology,#9ed5c2,03B974A0
-994.81036,2528.2302,4.0641968,Italian literature,#9ed5c2,03D4CA22
-920.41895,2746.3535,4.003273,Canadian literature,#9ed5c2,03E43F6E
-1107.7483,2339.224,4.0828026,Cultural studies,#9ed5c2,04176968
-853.26483,2828.351,4.0133346,Caribbean literature,#9ed5c2,0424F67A
-891.3354,2595.264,4.0261014,Renaissance literature,#9ed5c2,0457953B
-1797.0573,2275.5942,4.0111248,Jewish Studies,#9ed5c2,04707F7F
-1718.9146,2041.3074,4.006435,Phenomenology,#9ed5c2,048F4B01
-771.997,2881.4202,4.0018436,Indian literature,#9ed5c2,049306CA
-975.5758,2365.6042,4.1729808,Political philosophy,#9ed5c2,04C24973
-825.79224,1921.2402,4.0272014,Music history,#9ed5c2,04E83767
-2189.2678,1958.7046,4.0015014,Jewish American literature,#9ed5c2,04FD11FC
-1168.0719,2284.562,4.8613652,Phenomenology,#9ed5c2,0505D931
-1307.1542,2494.409,4.012704,Eastern philosophy,#9ed5c2,051844B5
-1904.429,2126.525,4.0036346,Jewish philosophy,#9ed5c2,05317218
-1314.5688,2584.7852,4.0245438,Sinology,#9ed5c2,0549619F
-1170.3799,1986.1533,4.189628,Psycholinguistics,#9ed5c2,05521D3E
-1220.1709,1929.7926,4.046877,Morphophonology,#9ed5c2,05776F6E
-1522.514,2088.4136,4.0091458,Evolutionary epistemology,#9ed5c2,05A56B10
-1223.5208,2572.7112,4.047651,Medieval literature,#9ed5c2,05AFCD63
-2068.549,1833.1707,4.0015278,Mariology,#9ed5c2,05B37AB2
-1039.5674,2397.236,4.0569958,Narratology,#9ed5c2,05DCFF22
-1101.4169,2413.1194,4.1261314,Literary theory,#9ed5c2,05FB1916
-1056.0333,2545.944,4.0739914,Latin American literature,#9ed5c2,05FD4E53
-1259.8615,2069.8508,4.0393028,Linguistic relativity,#9ed5c2,0610AA88
-1159.7944,2679.059,4.031608,German literature,#9ed5c2,06448365
-1512.7098,2306.447,4.00546,Environmental philosophy,#9ed5c2,06779316
-1091.6675,1938.7117,4.094862,Musical composition,#9ed5c2,0687E250
-1344.3749,1979.254,4.1844498,Lexicology,#9ed5c2,069B256F
-1267.7927,1866.6581,4.1318882,Morphology,#9ed5c2,06A2C3F5
-956.2938,2308.8025,4.0464348,Intellectual history,#9ed5c2,06D7B3E6
-1032.9482,2083.6145,4.0166252,Emotivism,#9ed5c2,06D8A134
-1649.7552,2153.2983,4.0029408,Simulated reality,#9ed5c2,06EE4F2F
-655.78796,2567.9421,4.0042748,Philosophy of medicine,#9ed5c2,073A0399
-1152.434,2149.051,5.6234626,Semantics,#9ed5c2,0767DB59
-848.8042,2196.376,4.01175,Marxist philosophy,#9ed5c2,07F4179D
-802.9815,2550.118,4.007344,Ancient Greek philosophy,#9ed5c2,081410BB
-1029.9036,2266.0962,4.1347394,Analytic philosophy,#9ed5c2,0815CBDB
-1379.7898,2036.4448,4.1358482,Phonetics,#9ed5c2,08335F54
-812.09296,2051.5476,4.1392468,Collaborative learning,#9ed5c2,083A0819
-1084.1249,2121.928,4.32995,Semiotics,#9ed5c2,085831ED
-1201.6298,2799.5771,4.0046302,Japanese literature,#9ed5c2,08711BE3
-959.44275,2452.8794,4.0126454,Film theory,#9ed5c2,087D6B56
-1293.0437,2012.7246,4.3120662,Phonology,#9ed5c2,08E08E9C
-1418.6798,1982.4799,4.0338006,Orthography,#9ed5c2,08FB0E63
-1023.9457,2884.9678,4.0050872,Persian literature,#9ed5c2,092540BA
-968.4428,2174.8174,4.0442504,Musicology,#9ed5c2,09316B27
-868.46375,2460.84,4.009364,Law and literature,#9ed5c2,0935A707
-1286.2555,2725.6443,4.009952,Arabic literature,#9ed5c2,093911EF
-921.9684,2398.5864,4.1116252,Continental philosophy,#9ed5c2,093ACA33
-588.0781,1887.8207,4.1485272,Instructional design,#9ed5c2,09811BDC
-892.3171,2277.821,4.0341602,Philosophy of law,#9ed5c2,09A88BFB
-929.56555,2130.8726,4.0587376,Social constructionism,#9ed5c2,09C492FD
-1209.0488,2035.2554,4.0948104,Applied linguistics,#9ed5c2,09F5121A
-1683.3718,2488.4937,4.003899,Indology,#9ed5c2,0A220478
-1398.4349,2367.217,4.01596,Western philosophy,#9ed5c2,0A242E13
-381.75528,2798.0144,4.003132,Ancient Greek literature,#9ed5c2,0A26B662
-1145.7515,2460.938,4.115487,History of literature,#9ed5c2,0A39643C
-477.70554,2724.7026,4.001714,Animal studies,#9ed5c2,0A449AE5
-1225.8584,2238.0388,4.1323006,Reductionism,#9ed5c2,0A555CED
-1767.3575,2388.5266,4.0017684,Socratic questioning,#9ed5c2,0A6817F5
-781.04724,2254.803,4.0084976,Philosophical theology,#9ed5c2,0A91035D
-1180.402,2516.4932,4.1341656,Comparative literature,#9ed5c2,0AAB1927
-1329.1996,2186.9316,4.1238956,Historical linguistics,#9ed5c2,0AD7F518
-1641.1216,1838.2563,4.002745,Genetic epistemology,#9ed5c2,0AF8A2F5
-1009.6134,1948.4362,4.010808,Cultural conflict,#9ed5c2,0B02696F
-1489.5594,1996.7169,4.011523,Ethnolinguistics,#9ed5c2,0B18C618
-800.2747,2328.708,4.0285752,Bioethics,#9ed5c2,0B35EF6A
-960.2571,2635.9648,4.0165012,Latin literature,#9ed5c2,0B72F529
-1533.259,2184.1516,4.009466,Neurophenomenology,#9ed5c2,0B746607
-1602.5864,2451.4177,4.0058136,Hebrew literature,#9ed5c2,0B833D8D
-1256.8127,2185.8145,4.152142,Etymology,#9ed5c2,0B877784
-1436.9828,2439.775,4.0120906,Biblical studies,#9ed5c2,0B91D09E
-1165.3108,2220.151,4.1483284,Structuralism,#9ed5c2,0BD2A435
-1396.2639,2186.4197,4.0250862,Comparative linguistics,#9ed5c2,0BF890FB
-957.58777,2239.1199,4.2503304,Philosophy of education,#9ed5c2,0C580B7D
-1292.9164,2132.5198,4.0552066,Cognitive linguistics,#9ed5c2,0C5EFA74
-1028.966,2173.393,4.0761642,Language arts,#9ed5c2,0C6142A5
-675.14075,2292.06,4.015997,Professional ethics,#9ed5c2,1DCF95AF
-1399.6337,2690.1445,4.0088166,German studies,#9ed5c2,1E87D6DB
-1445.1613,2568.924,4.0050304,Oriental studies,#9ed5c2,1F1CB6B0
-490.16983,2914.7449,4.002015,Ukrainian literature,#9ed5c2,1F27E84C
-698.24774,2828.1426,4.002015,Bulgarian literature,#9ed5c2,1FAC0A0D
-1996.3201,2184.25,4.0041656,Yiddish literature,#9ed5c2,1FCA91AF
-671.4247,2457.815,4.0067414,Social philosophy,#9ed5c2,1FEC1B8D
-844.0618,2380.912,4.0183242,Theatre studies,#9ed5c2,203A1DE8
-1664.9575,1973.7274,4.004014,Biblical theology,#9ed5c2,205A0C7D
-1696.4735,2296.5037,4.0032712,Canadian studies,#9ed5c2,206D4136
-1389.6666,2490.377,4.0062184,Deep ecology,#9ed5c2,206E9B3B
-2060.3071,2000.3259,4.001584,Buddhist studies,#9ed5c2,208DF8E1
-519.8142,2638.0718,4.001778,Public philosophy,#9ed5c2,20FC4532
-1437.3529,2130.522,4.0313484,Onomastics,#9ed5c2,2120AB38
-1162.391,2370.4824,4.1362958,Poetics,#9ed5c2,2127ACC3
-2558.7373,1423.4154,4.6142066,Visual arts education,#c9d188,00326EC7
-2721.5784,1231.7803,4.003132,Photojournalism,#c9d188,00916902
-2372.7542,1747.3789,4.0069042,Performance studies,#c9d188,00B5A3B4
-2752.2202,1015.03253,4.0025608,Latin American art,#c9d188,02F981A8
-2818.9517,954.87103,4.0028434,African art,#c9d188,03DA2034
-2497.727,1472.9292,4.527746,Fine art,#c9d188,04E24AD0
-2388.6685,1439.7639,4.002015,Asian art,#c9d188,04EFA04F
-2621.9412,1243.4694,4.074134,Contemporary art,#c9d188,05168B8F
-2619.731,1448.3175,4.0353184,Video art,#c9d188,06E03D62
-2507.1943,1653.4188,4.1115448,Studio art,#c9d188,074CCC5D
-2786.9993,1127.4006,4.0027324,Chinese art,#c9d188,07C21916
-2235.0627,1736.1139,4.0037216,Medieval art,#c9d188,084366DA
-2694.2432,1115.0178,4.0025608,Kinetic art,#c9d188,09B5DF5D
-2541.167,1534.8417,4.0400376,Performing arts,#c9d188,09BB8CC1
-2512.8828,1308.3713,4.00684,Typography,#c9d188,09EB682B
-2463.2766,1602.7748,4.033989,Commercial art,#c9d188,0A60EACF
-2260.8696,1838.8406,4.0015014,Roman art,#c9d188,0ACFF18D
-2476.8208,1383.0004,4.0246784,Applied arts,#c9d188,0B55E035
-2384.6748,1526.1702,4.003132,Lithography,#c9d188,0C2C3225
-2347.4463,1598.5226,4.0094346,Decorative arts,#c9d188,0C3F6FFD
-2683.419,1339.2285,4.0401848,Digital art,#c9d188,1EF2B3EA
-2623.3713,1538.782,4.013386,Environmental art,#c9d188,2058263D
-2612.0925,1303.9626,4.0260086,Computer art,#c9d188,209BE98E
1448.9888,-1793.849,4.0598694,Human ecology,#91d289,000D5EBB
1633.376,-1161.6034,4.0579918,Agribusiness,#91d289,00197E5B
2540.4028,-1424.9684,4.0015824,Linguistic typology,#91d289,0019F5F0
1629.5879,-1267.6953,4.230973,Economic sociology,#91d289,00294A9E
1933.4557,-1991.7214,4.015174,Game studies,#91d289,00298FF2
1078.8899,-2171.1582,4.003077,Slavic studies,#91d289,00336471
1552.3411,-2098.436,4.0041428,Epigraphy,#91d289,0044F1E9
1829.3405,-1327.6213,4.096341,Impression management,#91d289,004C36BE
1485.2762,-1473.3257,4.4051536,Behavioural sciences,#91d289,0054FE0E
1184.2218,-2132.0361,4.0069306,Leadership studies,#91d289,006E4093
2228.2773,-1815.2096,4.00328,Sociocultural anthropology,#91d289,00937718
1637.3334,-1392.5027,4.8186924,Primary education,#91d289,00995BD6
1269.8934,-888.7473,4.3244152,Labour law,#91d289,009ACC4C
1933.5548,-1715.9802,4.0238266,Cultural history,#91d289,009B73D2
1594.2357,-1913.8217,4.5471612,Africana studies,#91d289,00A366E1
2563.844,-1343.0312,4.001561,Historism,#91d289,00A887A4
1585.0753,-1982.8711,4.065136,Asian American studies,#91d289,00ACDD1C
1875.2484,-1526.4817,4.28596,Pragmatics,#91d289,00B26E31
1803.3853,-1943.0093,4.0257584,Performance studies,#91d289,00B5A3B4
1250.9459,-1040.351,4.048754,Health law,#91d289,00CA41EE
1895.929,-1406.5685,4.0823326,Sociology of leisure,#91d289,00D56DB8
1510.9298,-1605.873,4.905674,Social work,#91d289,01022F52
1872.7874,-1940.8832,4.0247384,Screenwriting,#91d289,010445C1
1340.988,-1252.1329,6.3373954,Constitutional law,#91d289,011C949E
1170.2649,-1177.5275,5.5189568,Social policy,#91d289,01245AC1
1583.9089,-2443.424,4.0015892,Grammatology,#91d289,012B2E11
2266.3228,-1444.0637,4.0037216,Social geometry,#91d289,014AA256
1453.8092,-1384.0988,4.5193966,Conflict resolution,#91d289,014B4A6D
1877.7224,-1676.5133,4.3323436,Linguistic anthropology,#91d289,015C684C
959.23444,-2429.8733,4.0017326,Neoevolutionism,#91d289,016C128A
1813.4761,-1746.8767,4.0538476,Philology,#91d289,016E0512
1870.7622,-1278.42,4.0468426,Microsociology,#91d289,016F2A4E
1358.758,-2531.8577,4.0016194,Primatology,#91d289,0171EB50
1823.3666,-1809.2473,4.0174054,Digital humanities,#91d289,017393A9
1452.13,-1124.9053,4.395298,Corporate law,#91d289,018154EA
2217.1973,-1252.1575,4.0049054,Phenomenological sociology,#91d289,018921E9
1760.2922,-1784.5941,4.0487946,Critical pedagogy,#91d289,018C620B
1416.3367,-1508.6499,4.895493,Political sociology,#91d289,01997537
1456.7506,-1916.2479,4.042312,Middle Eastern studies,#91d289,019A070F
1818.255,-1612.1191,5.0201202,Sociolinguistics,#91d289,01B32DC0
1995.8461,-1958.2618,4.003158,Social epidemiology,#91d289,01C57BE3
1159.7734,-1650.0483,4.0345356,Human communication,#91d289,01D1FCFD
1771.6711,-2367.5447,4.001736,Youth studies,#91d289,01D392D8
1729.0895,-2215.9,4.0041424,Ecological anthropology,#91d289,01DA6C5A
1228.222,-1677.3754,4.3600308,International political economy,#91d289,01DB9602
2071.8506,-1545.4629,4.0235836,Dramaturgy,#91d289,01EA791D
2055.5674,-1614.8481,4.0513588,Structural linguistics,#91d289,02030BEB
1246.0596,-1460.9807,6.4618392,International relations,#91d289,020C386F
1777.5568,-1851.3777,4.0403762,Translation studies,#91d289,021DE0C0
1942.3314,-1191.4753,4.0101384,Cultural economics,#91d289,02286135
1417.1501,-1440.4927,4.7014054,Social control,#91d289,023C2A1F
1976.2351,-1305.6785,4.008038,Cultural bias,#91d289,0240624E
2154.8025,-1558.941,4.0064624,Cross-cultural psychology,#91d289,024F05B5
1962.2245,-2245.3916,4.002256,Social epistemology,#91d289,0260C661
1724.1036,-2038.8176,4.012818,Museology,#91d289,02935AF2
1245.5894,-1369.8145,4.0525448,Foreign relations,#91d289,02A569E5
1396.6692,-1927.4958,4.1722508,Latin American studies,#91d289,02CF7C78
1350.1578,-1864.6676,4.0633872,Cultural geography,#91d289,02DFFAD6
1348.7639,-1527.9889,4.029966,Comparative history,#91d289,02F97EBD
2084.3157,-1691.1775,4.0330876,Anthropological linguistics,#91d289,030E08AF
2366.9482,-1079.7697,4.0015792,Liberal education,#91d289,0330EE4E
1514.7274,-1411.6029,4.903168,Modernization theory,#91d289,03359B91
1419.8702,-1307.885,6.5321328,International law,#91d289,034E1111
1394.4197,-1001.255,4.8829892,Tax law,#91d289,035187EC
1736.1515,-1167.082,4.0212094,Personal development,#91d289,0358DA3F
1829.4335,-1466.9669,4.1821724,Ethnomethodology,#91d289,035A016C
1460.4116,-1979.1416,4.0161732,Political anthropology,#91d289,0360B809
843.8867,-2037.3842,4.0015744,Constitutional economics,#91d289,03617E4A
2317.2976,-1266.882,4.0032712,Self-fulfilling prophecy,#91d289,0365E193
1985.7468,-1042.992,4.0074756,Applied ethics,#91d289,038A05C7
1388.9928,-1807.8688,4.0707772,Political ecology,#91d289,03903FCE
1167.7827,-2631.7659,4.0015324,Palaeography,#91d289,03A1E13C
1222.5302,-1532.3206,4.0392346,Anthropometry,#91d289,03A94F1A
2204.0654,-1171.9401,4.002843,Social studies of finance,#91d289,03BB95AF
1477.7378,-1852.333,4.4974144,Ethnic studies,#91d289,03D2C4FF
1696.4071,-1270.3159,4.0310978,Futures Studies,#91d289,03DD8204
1595.0438,-1792.4031,4.0197598,Community studies,#91d289,03E8ADD5
1749.6298,-1229.6188,4.0582042,Social dynamics,#91d289,040581CF
1164.7585,-1280.4869,4.0256404,Medical law,#91d289,04132D1C
1689.8209,-1693.1178,4.8309556,Cultural studies,#91d289,04176968
1628.174,-2245.0774,4.0186008,Caribbean literature,#91d289,0424F67A
1029.8448,-1533.171,4.0082588,Internal communications,#91d289,043DC4C2
1048.696,-1880.5527,4.018509,Osteology,#91d289,04511680
1361.5988,-1633.6206,4.121702,Urban sociology,#91d289,046DA536
1428.622,-1227.4414,4.146266,Property law,#91d289,0476C3E1
1100.585,-1828.4822,4.0055244,Leisure studies,#91d289,04794C99
1271.3137,-2023.5874,4.0105384,Tourism geography,#91d289,0480B9D2
1639.7234,-1590.1077,4.5043682,Social organization,#91d289,048EA9FB
2300.1726,-1948.5228,4.0015144,Anthropology of art,#91d289,049C8B8B
2507.8674,-1130.522,4.0015786,Evolutionary linguistics,#91d289,04A2F40C
1200.2141,-2002.1569,4.0030388,Police science,#91d289,04AF7054
1414.6066,-1679.2125,4.211524,African studies,#91d289,04BBCD00
1512.0122,-1331.611,5.752555,Political philosophy,#91d289,04C24973
1259.67,-1582.7009,4.077622,Environmental sociology,#91d289,04DC738B
2044.6012,-1063.3229,4.022321,Agent-based social simulation,#91d289,04E74C72
1347.5667,-1455.211,5.3507064,Comparative politics,#91d289,04EFF368
1190.6406,-1393.8556,4.139219,Victimology,#91d289,05022C9F
1165.6934,-2403.8562,4.0020282,Human biology,#91d289,050308C1
2302.7783,-1580.1593,4.003552,Intercultural relations,#91d289,0522E442
1498.6106,-1048.4253,4.234826,Commercial law,#91d289,0526DBAD
1483.5209,-1546.1814,4.204542,Social anthropology,#91d289,0528E1FD
1216.8271,-1317.0752,4.0523758,International human rights law,#91d289,0529A47B
1573.7869,-1376.924,4.1551006,Rural sociology,#91d289,0529D688
1479.6577,-1740.6373,4.1601094,Human geography,#91d289,05360983
1750.3013,-1301.3168,4.0173652,Comparative sociology,#91d289,0539D1EF
2404.6716,-1531.938,4.0020324,American anthropology,#91d289,053D1D57
2320.9595,-1359.3096,4.0046456,Human behavioral ecology,#91d289,053E97E7
1906.5302,-1470.3422,4.1901516,Psycholinguistics,#91d289,05521D3E
1708.7552,-1847.1418,4.0225872,Sociobiology,#91d289,0560128E
1288.7358,-1521.842,4.1838748,Political communication,#91d289,05650CF6
2086.3389,-1318.2241,4.0225368,Morphophonology,#91d289,05776F6E
1824.9672,-1049.9585,4.0090476,Holistic education,#91d289,057CD61B
1629.1976,-1510.2318,5.9148034,Politics,#91d289,05A3DFDE
1939.2238,-1869.0452,4.0328034,Narratology,#91d289,05DCFF22
1897.5828,-1804.2576,4.045674,Literary theory,#91d289,05FB1916
1518.1207,-1108.7305,4.0415474,Empirical legal studies,#91d289,0600955C
2198.3252,-1649.464,4.005372,Socioecology,#91d289,0603E845
2003.0547,-1660.0542,4.020612,Linguistic relativity,#91d289,0610AA88
1373.4918,-1384.8629,5.0747258,Criminal justice,#91d289,061D5CF0
1524.4193,-1800.5458,4.3518726,Cultural anthropology,#91d289,061EEDB2
1693.1818,-2404.8704,4.002441,Symbolic anthropology,#91d289,0624C87A
1678.2208,-2096.7734,4.11995,Ethnohistory,#91d289,063C8421
2033.4203,-1430.179,4.050812,Lexicology,#91d289,069B256F
1258.8518,-1264.9197,4.159587,Morphology,#91d289,06A2C3F5
1437.4813,-1055.9921,4.213593,European Union law,#91d289,06DF8F87
1566.2902,-1568.931,4.2677304,Human behavior,#91d289,06F9D163
1279.5065,-1890.073,4.043598,Biological anthropology,#91d289,0707EB21
1639.3761,-1832.0681,4.0759502,Native American studies,#91d289,0716FE19
1553.0769,-1161.3684,4.1189698,Business ethics,#91d289,071B5815
1466.048,-989.1692,4.0586876,Law and Religion,#91d289,0725485C
1381.8029,-1096.0695,4.5698352,Information technology,#91d289,07369583
1436.0985,-2195.6375,4.0022842,Folkloristics,#91d289,0749E88F
1802.5629,-1266.0211,4.038176,Macrosociology,#91d289,075481D9
1811.5837,-1542.2399,4.6369996,Semantics,#91d289,0767DB59
1926.8604,-1256.6254,4.0218594,Computational sociology,#91d289,0787F1DE
2274.9084,-1030.9578,4.0015014,Social entropy,#91d289,078A83E7
1240.4937,-1145.314,4.946576,Environmental law,#91d289,07A22FAD
1179.5238,-1913.639,4.0043374,Development anthropology,#91d289,07A418C6
2405.0784,-1723.3652,4.0015636,Experimental archaeology,#91d289,07A525C6
1626.6505,-1659.9471,4.7700814,Field research,#91d289,07B7536C
1736.1708,-1496.4259,5.6877326,Social relation,#91d289,07C09FE0
1886.7512,-1116.2776,4.0249908,Cooperative education,#91d289,07C1E864
1354.2032,-2134.8374,4.0042896,Environmental social science,#91d289,07CB1E9C
1653.6006,-1956.7126,4.03589,Ethnomusicology,#91d289,07D69642
1382.76,-1175.5482,5.225164,Family law,#91d289,07DD226C
1615.7096,-1329.0356,4.1124524,Marxist philosophy,#91d289,07F4179D
1675.9829,-1451.0615,4.703608,Comparative education,#91d289,08092D41
1534.6874,-1222.5284,4.0954944,Sociology of law,#91d289,081947D5
1966.5432,-1446.4651,4.1287174,Phonetics,#91d289,08335F54
1295.8715,-1401.0118,4.0259232,Comparative historical research,#91d289,084C75F6
1804.2949,-1139.02,4.0057174,Opinion leadership,#91d289,084D1126
1813.3284,-1686.1548,4.2836274,Semiotics,#91d289,085831ED
1134.9603,-1544.4562,4.189434,Forensic science,#91d289,085FF27E
1393.7554,-1575.6738,4.099717,Historical sociology,#91d289,0864AF97
1758.2703,-1580.7039,4.1061764,Participatory action research,#91d289,08675107
1682.5431,-1331.3552,4.1700748,Rational choice theory,#91d289,08685E4A
1596.7374,-1107.138,4.012577,Global Leadership,#91d289,086B68B3
1072.963,-2377.272,4.002707,Zooarchaeology,#91d289,086C65F6
1749.8234,-1974.5,4.044584,Film theory,#91d289,087D6B56
1487.4479,-1266.6781,4.0501232,Medical sociology,#91d289,08B193F9
1961.7799,-1510.805,4.3000412,Phonology,#91d289,08E08E9C
1277.2413,-1202.7773,4.524707,Comparative law,#91d289,08E4C18C
1955.0437,-1378.6423,4.0401166,Orthography,#91d289,08FB0E63
1545.0985,-1666.1372,4.790857,Social studies,#91d289,08FBA8BF
869.2354,-2320.4,4.013762,Paleopathology,#91d289,090FE8A2
1342.0452,-2257.837,4.0022606,Nomothetic,#91d289,092395AA
1480.7787,-1676.624,4.403872,Area studies,#91d289,0929AA94
1619.5615,-1730.3025,4.163998,Mass communication,#91d289,093D9291
1124.792,-1418.8413,4.007844,Organizational studies,#91d289,093EC812
1242.2101,-1834.5508,4.0240078,Applied anthropology,#91d289,094739A5
1693.2495,-1557.0966,4.238082,Multimethodology,#91d289,0952602A
1288.2262,-1714.452,4.1562008,Peace and conflict studies,#91d289,0973768F
1590.4949,-1020.526,4.0324348,Chinese law,#91d289,0976E472
1526.9072,-2338.8403,4.003444,Psychological anthropology,#91d289,0978430A
1994.2369,-1739.2948,4.012973,Sociology of language,#91d289,097AA42F
1198.3973,-1739.6855,4.0240658,Medical anthropology,#91d289,098184D4
1174.9563,-1487.872,4.0166024,Communications management,#91d289,09820AAE
1323.9143,-1583.9348,4.3077652,Development studies,#91d289,09914767
1352.9318,-1698.9509,4.1017804,Social geography,#91d289,0999308F
1483.5918,-1184.2258,4.1358222,Philosophy of law,#91d289,09A88BFB
867.1122,-2143.6287,4.0217934,Bioarchaeology,#91d289,09A89865
1585.9786,-1443.615,5.1803772,Content analysis,#91d289,09AEBB9C
1571.7996,-1851.0911,4.729139,African-American studies,#91d289,09B07341
1251.1117,-1769.2025,4.0159736,Archival research,#91d289,09BDF349
1775.6366,-1431.6974,4.3144268,Social constructionism,#91d289,09C492FD
2481.2703,-1032.9015,4.0016186,Evolutionary anthropology,#91d289,09E93383
1332.5284,-1926.2383,4.0456272,Environmental anthropology,#91d289,09EA3EAD
2177.842,-1381.8875,4.0090248,Industrial sociology,#91d289,09EE7725
1926.2855,-1564.8723,4.1239216,Applied linguistics,#91d289,09F5121A
1319.9877,-1011.2726,4.5306878,Insurance law,#91d289,0A041E1D
1665.8936,-1889.2931,4.21941,Film studies,#91d289,0A298BE8
1208.4547,-1615.196,4.152641,Environmental politics,#91d289,0A2C0DFB
1595.7567,-1212.9489,4.0278512,Animal studies,#91d289,0A449AE5
1539.2402,-1508.2671,4.2713872,Survey research,#91d289,0A571D3E
834.74817,-2742.356,4.0017608,Paleoethnobotany,#91d289,0A75C607
990.94025,-2031.4968,4.0665042,Forensic anthropology,#91d289,0A8C7ED4
1620.3859,-2134.0674,4.0183982,Visual anthropology,#91d289,0A8F51F8
1320.7319,-1151.2838,4.147691,Public law,#91d289,0A9BDD44
1522.1599,-1962.9622,4.0151856,Cultural analysis,#91d289,0A9C6472
1289.7312,-1646.1288,4.902188,European studies,#91d289,0AA3A08A
1712.7474,-1927.549,4.07768,Comparative literature,#91d289,0AAB1927
1290.5382,-2206.5684,4.0073758,Landscape archaeology,#91d289,0AB16CB5
1686.7837,-1771.101,5.4037132,Ethnography,#91d289,0AB2434F
1094.4237,-1660.1029,4.0089108,Time geography,#91d289,0AD65A6E
1887.8113,-1615.7495,4.1280392,Historical linguistics,#91d289,0AD7F518
1445.7716,-2474.5352,4.0015168,Sexology,#91d289,0AD883BE
1757.8981,-1653.3073,4.1198184,Cultural conflict,#91d289,0B02696F
2027.5668,-1871.9784,4.0286006,Communication sciences,#91d289,0B12B102
1429.9807,-2101.966,4.01544,Urban anthropology,#91d289,0B1729B5
1874.661,-1739.2485,4.0448952,Ethnolinguistics,#91d289,0B18C618
2649.1753,-1149.6948,4.003132,Dramaturgy,#91d289,0B30C5BA
1525.9695,-1901.1482,4.2622306,American studies,#91d289,0B503C4D
951.0869,-1923.781,4.0023438,Organizational ecology,#91d289,0B585598
1310.0029,-1332.7697,5.2160686,Civil law,#91d289,0B73E1AB
1980.4731,-1593.6775,4.0499196,Etymology,#91d289,0B877784
1834.7397,-1399.3792,4.425244,Sociocultural evolution,#91d289,0BB194FA
1002.0825,-2211.2788,4.0029006,Egyptology,#91d289,0BBDA1D1
1303.2222,-1819.4569,4.04583,World-systems theory,#91d289,0BC5CD0A
716.14514,-2690.9126,4.0015186,Paleoanthropology,#91d289,0BC8A555
1874.0594,-1218.3967,4.0100716,Cross-cultural communication,#91d289,0BCF83F1
1443.5767,-1612.6023,4.043311,Human science,#91d289,0BD1B7CD
1752.5039,-1719.7576,4.212282,Structuralism,#91d289,0BD2A435
1825.6036,-2158.9705,4.0036152,Media ecology,#91d289,0BE1F553
1771.5858,-1365.7418,4.2044846,Cross-cultural studies,#91d289,0BE9C25E
2108.396,-1755.4879,4.010094,Comparative linguistics,#91d289,0BF890FB
1823.5988,-2053.166,4.0049412,Anthropology of religion,#91d289,0C0DB853
2090.3875,-1477.9243,4.020372,Discursive psychology,#91d289,0C11CDFF
2396.6882,-1164.1321,4.0024598,Cultivation theory,#91d289,0C120D9C
1548.504,-1738.1997,4.2522132,Communication studies,#91d289,0C121225
2022.0579,-1370.804,4.0653672,Social simulation,#91d289,0C16414E
1314.9834,-1083.0415,4.7859512,Immigration law,#91d289,0C2BF64F
1688.6151,-1204.7115,4.0128224,Cultural criminology,#91d289,0C322990
